,1,"01370","Meillonnas","Meillonnas","01241","46.242871","5.34971","M452"
,1,"01450","Mérignat","Mérignat","01242","46.06907","5.435525","M625"
,1,"01480","Messimy-sur-Saône","Messimy-sur-Saône","01243","46.049263","4.765824","M252"
,1,"01800","Meximieux","Meximieux","01244","45.902425","5.190865","M252"
,1,"01660","Mézériat","Mézériat","01246","46.23314","5.047246","M263"
,1,"01170","Mijoux","Mijoux","01247","46.323601","6.03226","M220"
,1,"01410","Mijoux","Mijoux","01247","46.287979","5.93009","M220"
,1,"01390","Mionnay","Mionnay","01248","45.8949","4.9311","M500"
,1,"01700","Miribel","Miribel","01249","45.842491","4.95985","M614"
,1,"01600","Misérieux","Misérieux","01250","45.97414","4.81078","M262"
,1,"01140","Mogneneins","Mogneneins","01252","46.14215","4.807472","M255"
,1,"01250","Montagnat","Montagnat","01254","46.170075","5.28408","M532"
,1,"01470","Montagnieu","Montagnieu","01255","45.792051","5.469299","M532"
,1,"01200","Montanges","Montanges","01257","46.163475","5.801685","M535"
,1,"01090","Montceaux","Montceaux","01258","46.096305","4.796925","M532"
,1,"01310","Montcet","Montcet","01259","46.212355","5.112325","M532"
,1,"01390","Monthieux","Monthieux","01261","45.95728","4.9405","M532"
,1,"01120","Montluel","Montluel","01262","45.871391","5.03817","M534"
,1,"01090","Montmerle-sur-Saône","Montmerle-sur-Saône","01263","46.080975","4.75761","M535"
,1,"01310","Montracol","Montracol","01264","46.19764","5.123375","M536"
,1,"01460","Montréal-la-Cluse","Montréal-la-Cluse","01265","46.172296","5.571682","M536"
,1,"01340","Montrevel-en-Bresse","Montrevel-en-Bresse","01266","46.33832","5.128075","M536"
,1,"01300","Murs-et-Gélignieux","Murs-et-Gélignieux","01268","45.642341","5.660344","M623"
,1,"01460","Nantua","Nantua","01269","46.178421","5.56156","N530"
,1,"01130","Nantua","Nantua","01269","46.18993","5.70022","N530"
,1,"01300","Nattages","Nattages","01271","45.730809","5.762598","N322"
,1,"01400","Neuville-les-Dames","Neuville-les-Dames","01272","46.162635","5.004275","N144"
,1,"01160","Neuville-sur-Ain","Neuville-sur-Ain","01273","46.082774","5.371249","N142"
,1,"01700","Neyron","Neyron","01275","45.81459","4.931805","N650"
,1,"01120","Niévroz","Niévroz","01276","45.826526","5.065138","N162"
,1,"01230","Nivollet-Montgriffon","Nivollet-Montgriffon","01277","46.003061","5.470188","N143"
,1,"01460","Nurieux-Volognat","Nurieux-Volognat","01267","46.18703","5.5248","N621"
,1,"01230","Oncieu","Oncieu","01279","45.959728","5.474327","O520"
,1,"01510","Ordonnaz","Ordonnaz","01280","45.832869","5.535853","O635"
,1,"01210","Ornex","Ornex","01281","46.269165","6.098835","O652"
,1,"01430","Outriaz","Outriaz","01282","46.066815","5.547385","O362"
,1,"01100","Oyonnax","Oyonnax","01283","46.244061","5.64983","O520"
,1,"01190","Ozan","Ozan","01284","46.389405","4.91508","O250"
,1,"01600","Parcieux","Parcieux","01285","45.91542","4.824275","P622"
,1,"01300","Parves","Parves","01286","45.7448","5.740035","P612"
,1,"01630","Péron","Péron","01288","46.18932","5.927005","P650"
,1,"01960","Péronnas","Péronnas","01289","46.17317","5.198305","P652"
,1,"01800","Pérouges","Pérouges","01290","45.903766","5.177143","P622"
,1,"01540","Perrex","Perrex","01291","46.245045","4.979545","P620"
,1,"01430","Peyriat","Peyriat","01293","46.153247","5.510894","P630"
,1,"01300","Peyrieu","Peyrieu","01294","45.677841","5.67618","P600"
,1,"01140","Peyzieux-sur-Saône","Peyzieux-sur-Saône","01295","46.127239","4.816712","P226"
,1,"01270","Pirajoux","Pirajoux","01296","46.370522","5.29846","P622"
,1,"01120","Pizay","Pizay","01297","45.887854","5.089476","P200"
,1,"01130","Plagne","Plagne","01298","46.192166","5.729023","P425"
,1,"01310","Polliat","Polliat","01301","46.249525","5.124265","P430"
,1,"01350","Pollieu","Pollieu","01302","45.79991","5.742135","P400"
,1,"01450","Poncin","Poncin","01303","46.082675","5.4069","P525"
,1,"01160",'"Pont-d''Ain"','"Pont-d''Ain"',"01304","46.05162","5.33534","P535"
,1,"01190","Pont-de-Vaux","Pont-de-Vaux","01305","46.43237","4.9376","P531"
,1,"01290","Pont-de-Veyle","Pont-de-Veyle","01306","46.265173","4.888981","P531"
,1,"01460","Port","Port","01307","46.163595","5.571045","P630"
,1,"01550","Pougny","Pougny","01308","46.140389","5.948284","P250"
,1,"01250","Pouillat","Pouillat","01309","46.327635","5.430075","P430"
,1,"01300","Prémeyzel","Prémeyzel","01310","45.682505","5.64702","P652"
,1,"01110","Prémillieu","Prémillieu","01311","45.874106","5.571148","P654"
,1,"01510","Prémillieu","Prémillieu","01311","45.8740941","5.5718434","P654"
,1,"01370","Pressiat","Pressiat","01312","46.32238","5.38455","P623"
,1,"01280","Prévessin-Moëns","Prévessin-Moëns","01313","46.254601","6.082525","P612"
,1,"01160","Priay","Priay","01314","46.002455","5.28848","P600"
,1,"01510","Pugieu","Pugieu","01316","45.820292","5.647457","P200"
,1,"01250","Ramasse","Ramasse","01317","46.192655","5.356346","R520"
,1,"01390","Rancé","Rancé","01318","45.96538","4.86992","R520"
,1,"01990","Relevant","Relevant","01319","46.0895","4.948774","R415"
,1,"01750","Replonges","Replonges","01320","46.301385","4.872405","R145"
,1,"01250","Revonnas","Revonnas","01321","46.162616","5.330715","R152"
,1,"01600","Reyrieux","Reyrieux","01322","45.935005","4.823835","R620"
,1,"01190","Reyssouze","Reyssouze","01323","46.428035","4.921788","R220"
,1,"01800","Rignieux-le-Franc","Rignieux-le-Franc","01325","45.939671","5.1879","R252"
,1,"01400","Romans","Romans","01328","46.12168","5.024695","R552"
,1,"01510","Rossillon","Rossillon","01329","45.83411","5.591998","R245"
